episode,reward,steps,finished,offtrack_ratio,tiles_visited
1308,-254.9999999999998,50,0,1.0,2
1309,-234.9999999999998,50,0,1.0,4
1310,-234.99999999999983,50,0,1.0,4
1311,-234.99999999999983,50,0,1.0,4
1312,-244.9999999999998,50,0,1.0,3
1313,-234.99999999999983,50,0,1.0,4
1314,-214.99999999999983,50,0,1.0,6
1315,-234.99999999999983,50,0,1.0,4
1316,-234.99999999999983,50,0,1.0,4
1317,-234.99999999999983,50,0,1.0,4
1318,-234.9999999999998,50,0,1.0,4
1319,-234.99999999999983,50,0,1.0,4
1320,-224.99999999999983,50,0,1.0,5
1321,-234.9999999999998,50,0,1.0,4
1322,-224.99999999999983,50,0,1.0,5
1323,-234.99999999999983,50,0,1.0,4
1324,-234.99999999999983,50,0,1.0,4
1325,-234.99999999999983,50,0,1.0,4
1326,-234.99999999999983,50,0,1.0,4
1327,-234.9999999999998,50,0,1.0,4
1328,-254.9999999999998,50,0,1.0,2
1329,-234.99999999999983,50,0,1.0,4
1330,-234.99999999999983,50,0,1.0,4
1331,-234.99999999999983,50,0,1.0,4
1332,-234.99999999999983,50,0,1.0,4
1333,-254.9999999999998,50,0,1.0,2
1334,-254.9999999999998,50,0,1.0,2
1335,-234.99999999999983,50,0,1.0,4
1336,-234.99999999999983,50,0,1.0,4
1337,-254.9999999999998,50,0,1.0,2
1338,-254.9999999999998,50,0,1.0,2
1339,-254.9999999999998,50,0,1.0,2
1340,-234.99999999999983,50,0,1.0,4
1341,-224.99999999999983,50,0,1.0,5
1342,-234.99999999999983,50,0,1.0,4
1343,-214.99999999999983,50,0,1.0,6
1344,-214.99999999999983,50,0,1.0,6
1345,-224.99999999999983,50,0,1.0,5
1346,-254.9999999999998,50,0,1.0,2
1347,-254.9999999999998,50,0,1.0,2
1348,-234.99999999999983,50,0,1.0,4
1349,-234.99999999999983,50,0,1.0,4
1350,-234.9999999999998,50,0,1.0,4
1351,-234.99999999999983,50,0,1.0,4
1352,-234.99999999999983,50,0,1.0,4
1353,-234.99999999999983,50,0,1.0,4
1354,-234.99999999999983,50,0,1.0,4
1355,-234.99999999999983,50,0,1.0,4
1356,-244.9999999999998,50,0,1.0,3
1357,-234.99999999999983,50,0,1.0,4
1358,-234.99999999999983,50,0,1.0,4
1359,-214.99999999999983,50,0,1.0,6
1360,-234.9999999999998,50,0,1.0,4
1361,-244.9999999999998,50,0,1.0,3
1362,-224.99999999999983,50,0,1.0,5
1363,-224.99999999999983,50,0,1.0,5
1364,-234.99999999999983,50,0,1.0,4
1365,-224.99999999999983,50,0,1.0,5
1366,-254.9999999999998,50,0,1.0,2
1367,-234.9999999999998,50,0,1.0,4
1368,-244.9999999999998,50,0,1.0,3
1369,-234.99999999999983,50,0,1.0,4
1370,-234.99999999999983,50,0,1.0,4
1371,-224.99999999999983,50,0,1.0,5
1372,-234.9999999999998,50,0,1.0,4
1373,-234.99999999999983,50,0,1.0,4
1374,-254.9999999999998,50,0,1.0,2
1375,-224.99999999999983,50,0,1.0,5
1376,-254.9999999999998,50,0,1.0,2
1377,-234.99999999999983,50,0,1.0,4
1378,-234.99999999999983,50,0,1.0,4
1379,-234.99999999999983,50,0,1.0,4
1380,-234.99999999999983,50,0,1.0,4
1381,-234.99999999999983,50,0,1.0,4
1382,-234.99999999999983,50,0,1.0,4
1383,-224.99999999999983,50,0,1.0,5
1384,-234.9999999999998,50,0,1.0,4
1385,-234.99999999999983,50,0,1.0,4
1386,-244.9999999999998,50,0,1.0,3
1387,-224.9999999999998,50,0,1.0,5
1388,-214.99999999999983,50,0,1.0,6
1389,-224.9999999999998,50,0,1.0,5
1390,-254.9999999999998,50,0,1.0,2
1391,-244.9999999999998,50,0,1.0,3
1392,-244.9999999999998,50,0,1.0,3
1393,-244.99999999999983,50,0,1.0,3
1394,-224.99999999999983,50,0,1.0,5
1395,-234.9999999999998,50,0,1.0,4
1396,-254.9999999999998,50,0,1.0,2
1397,-224.99999999999983,50,0,1.0,5
1398,-234.99999999999983,50,0,1.0,4
1399,-234.99999999999983,50,0,1.0,4
1400,-234.99999999999983,50,0,1.0,4
1401,-224.99999999999983,50,0,1.0,5
1402,-214.99999999999983,50,0,1.0,6
1403,-224.99999999999983,50,0,1.0,5
1404,-234.9999999999998,50,0,1.0,4
1405,-224.99999999999983,50,0,1.0,5
1406,-234.99999999999983,50,0,1.0,4
1407,-234.99999999999983,50,0,1.0,4
1408,-234.9999999999998,50,0,1.0,4
1409,-204.99999999999983,50,0,1.0,7
1410,-224.99999999999983,50,0,1.0,5
1411,-234.9999999999998,50,0,1.0,4
1412,-234.99999999999983,50,0,1.0,4
1413,-244.9999999999998,50,0,1.0,3
1414,-214.99999999999983,50,0,1.0,6
1415,-214.99999999999983,50,0,1.0,6
1416,-224.99999999999983,50,0,1.0,5
1417,-234.99999999999983,50,0,1.0,4
1418,-254.9999999999998,50,0,1.0,2
1419,-254.9999999999998,50,0,1.0,2
1420,-234.99999999999983,50,0,1.0,4
1421,-234.99999999999983,50,0,1.0,4
1422,-244.9999999999998,50,0,1.0,3
1423,-214.99999999999983,50,0,1.0,6
1424,-224.99999999999983,50,0,1.0,5
1425,-214.99999999999983,50,0,1.0,6
1426,-244.99999999999983,50,0,1.0,3
1427,-214.99999999999983,50,0,1.0,6
1428,-224.99999999999983,50,0,1.0,5
1429,-234.9999999999998,50,0,1.0,4
1430,-224.9999999999998,50,0,1.0,5
1431,-234.99999999999983,50,0,1.0,4
1432,-244.99999999999983,50,0,1.0,3
1433,-254.9999999999998,50,0,1.0,2
1434,-234.99999999999983,50,0,1.0,4
1435,-234.99999999999983,50,0,1.0,4
1436,-224.99999999999983,50,0,1.0,5
1437,-244.9999999999998,50,0,1.0,3
1438,-244.9999999999998,50,0,1.0,3
1439,-204.99999999999983,50,0,1.0,7
1440,-224.99999999999983,50,0,1.0,5
1441,-234.99999999999983,50,0,1.0,4
1442,-234.99999999999983,50,0,1.0,4
1443,-234.99999999999983,50,0,1.0,4
1444,-234.99999999999983,50,0,1.0,4
1445,-234.99999999999983,50,0,1.0,4
1446,-234.99999999999983,50,0,1.0,4
1447,-254.9999999999998,50,0,1.0,2
1448,-254.9999999999998,50,0,1.0,2
1449,-234.99999999999983,50,0,1.0,4
1450,-234.99999999999983,50,0,1.0,4
1451,-234.99999999999983,50,0,1.0,4
1452,-234.99999999999983,50,0,1.0,4
1453,-234.9999999999998,50,0,1.0,4
1454,-234.99999999999983,50,0,1.0,4
1455,-234.99999999999983,50,0,1.0,4
1456,-234.99999999999983,50,0,1.0,4
1457,-234.9999999999998,50,0,1.0,4
1458,-234.99999999999983,50,0,1.0,4
1459,-234.99999999999983,50,0,1.0,4
1460,-234.99999999999983,50,0,1.0,4
1461,-234.99999999999983,50,0,1.0,4
1462,-224.99999999999983,50,0,1.0,5
1463,-234.99999999999983,50,0,1.0,4
1464,-254.9999999999998,50,0,1.0,2
1465,-234.99999999999983,50,0,1.0,4
1466,-254.9999999999998,50,0,1.0,2
1467,-254.9999999999998,50,0,1.0,2
1468,-254.9999999999998,50,0,1.0,2
1469,-234.99999999999983,50,0,1.0,4
1470,-234.99999999999983,50,0,1.0,4
1471,-244.99999999999983,50,0,1.0,3
1472,-234.99999999999983,50,0,1.0,4
1473,-234.99999999999983,50,0,1.0,4
1474,-254.9999999999998,50,0,1.0,2
1475,-224.9999999999998,50,0,1.0,5
1476,-254.9999999999998,50,0,1.0,2
1477,-234.9999999999998,50,0,1.0,4
1478,-234.99999999999983,50,0,1.0,4
1479,-254.9999999999998,50,0,1.0,2
1480,-234.9999999999998,50,0,1.0,4
1481,-234.99999999999983,50,0,1.0,4
1482,-234.99999999999983,50,0,1.0,4
1483,-234.99999999999983,50,0,1.0,4
1484,-234.99999999999983,50,0,1.0,4
1485,-244.99999999999983,50,0,1.0,3
1486,-254.9999999999998,50,0,1.0,2
1487,-234.99999999999983,50,0,1.0,4
1488,-234.99999999999983,50,0,1.0,4
1489,-234.99999999999983,50,0,1.0,4
1490,-234.99999999999983,50,0,1.0,4
1491,-234.99999999999983,50,0,1.0,4
1492,-234.99999999999983,50,0,1.0,4
1493,-234.99999999999983,50,0,1.0,4
1494,-244.9999999999998,50,0,1.0,3
1495,-244.99999999999983,50,0,1.0,3
1496,-234.99999999999983,50,0,1.0,4
1497,-234.99999999999983,50,0,1.0,4
1498,-234.99999999999983,50,0,1.0,4
1499,-234.99999999999983,50,0,1.0,4
1500,-234.99999999999983,50,0,1.0,4
1501,-244.9999999999998,50,0,1.0,3
1502,-234.99999999999983,50,0,1.0,4
1503,-244.9999999999998,50,0,1.0,3
1504,-254.9999999999998,50,0,1.0,2
1505,-224.99999999999983,50,0,1.0,5
1506,-254.9999999999998,50,0,1.0,2
1507,-234.99999999999983,50,0,1.0,4
1508,-244.9999999999998,50,0,1.0,3
1509,-244.99999999999983,50,0,1.0,3
1510,-224.99999999999983,50,0,1.0,5
1511,-234.99999999999983,50,0,1.0,4
1512,-234.9999999999998,50,0,1.0,4
1513,-224.99999999999983,50,0,1.0,6
1514,-224.99999999999983,50,0,1.0,5
1515,-234.99999999999983,50,0,1.0,4
1516,-234.99999999999983,50,0,1.0,4
1517,-234.99999999999983,50,0,1.0,4
1518,-254.9999999999998,50,0,1.0,2
1519,-254.9999999999998,50,0,1.0,2
1520,-254.9999999999998,50,0,1.0,2
1521,-234.9999999999998,50,0,1.0,4
1522,-254.9999999999998,50,0,1.0,2
1523,-234.99999999999983,50,0,1.0,4
1524,-234.99999999999983,50,0,1.0,4
1525,-234.99999999999983,50,0,1.0,4
1526,-234.99999999999983,50,0,1.0,4
1527,-234.99999999999983,50,0,1.0,4
1528,-224.99999999999983,50,0,1.0,5
1529,-254.9999999999998,50,0,1.0,2
1530,-234.99999999999983,50,0,1.0,4
1531,-234.99999999999983,50,0,1.0,4
1532,-224.99999999999983,50,0,1.0,5
1533,-224.99999999999983,50,0,1.0,5
1534,-244.9999999999998,50,0,1.0,3
1535,-254.9999999999998,50,0,1.0,2
1536,-224.99999999999983,50,0,1.0,5
1537,-224.99999999999983,50,0,1.0,5
1538,-234.99999999999983,50,0,1.0,4
1539,-234.99999999999983,50,0,1.0,4
1540,-204.99999999999983,50,0,1.0,7
1541,-234.9999999999998,50,0,1.0,4
1542,-254.9999999999998,50,0,1.0,2
1543,-244.9999999999998,50,0,1.0,3
1544,-224.99999999999983,50,0,1.0,5
1545,-234.9999999999998,50,0,1.0,4
1546,-224.99999999999983,50,0,1.0,5
1547,-244.99999999999983,50,0,1.0,3
1548,-244.9999999999998,50,0,1.0,3
1549,-234.99999999999983,50,0,1.0,4
1550,-254.9999999999998,50,0,1.0,2
1551,-254.9999999999998,50,0,1.0,2
1552,-224.99999999999983,50,0,1.0,5
1553,-234.99999999999983,50,0,1.0,4
1554,-224.99999999999983,50,0,1.0,5
1555,-224.99999999999983,50,0,1.0,5
1556,-224.99999999999983,50,0,1.0,5
1557,-234.99999999999983,50,0,1.0,4
1558,-254.9999999999998,50,0,1.0,2
1559,-234.99999999999983,50,0,1.0,4
1560,-244.9999999999998,50,0,1.0,3
1561,-224.99999999999983,50,0,1.0,5
1562,-234.99999999999983,50,0,1.0,4
1563,-234.99999999999983,50,0,1.0,4
1564,-244.99999999999983,50,0,1.0,3
1565,-224.99999999999983,50,0,1.0,5
1566,-234.9999999999998,50,0,1.0,4
1567,-224.99999999999983,50,0,1.0,5
1568,-224.99999999999983,50,0,1.0,5
1569,-254.9999999999998,50,0,1.0,2
1570,-224.99999999999983,50,0,1.0,5
1571,-224.99999999999983,50,0,1.0,5
1572,-244.9999999999998,50,0,1.0,3
1573,-254.9999999999998,50,0,1.0,2
1574,-254.9999999999998,50,0,1.0,2
1575,-244.9999999999998,50,0,1.0,3
1576,-234.99999999999983,50,0,1.0,4
1577,-234.99999999999983,50,0,1.0,4
1578,-234.99999999999983,50,0,1.0,4
1579,-224.99999999999983,50,0,1.0,5
1580,-234.9999999999998,50,0,1.0,4
1581,-244.9999999999998,50,0,1.0,3
1582,-244.9999999999998,50,0,1.0,3
1583,-254.9999999999998,50,0,1.0,2
1584,-234.9999999999998,50,0,1.0,4
1585,-214.9999999999998,50,0,1.0,6
1586,-214.99999999999983,50,0,1.0,6
1587,-214.99999999999983,50,0,1.0,6
1588,-224.99999999999983,50,0,1.0,5
1589,-244.9999999999998,50,0,1.0,3
1590,-254.9999999999998,50,0,1.0,2
1591,-224.99999999999983,50,0,1.0,5
1592,-214.99999999999983,50,0,1.0,6
1593,-234.99999999999983,50,0,1.0,4
1594,-234.99999999999983,50,0,1.0,4
1595,-224.9999999999998,50,0,1.0,5
1596,-244.99999999999983,50,0,1.0,3
1597,-214.99999999999983,50,0,1.0,6
1598,-214.99999999999983,50,0,1.0,6
1599,-214.99999999999983,50,0,1.0,6
1600,-214.99999999999983,50,0,1.0,6
1601,-244.9999999999998,50,0,1.0,3
1602,-214.99999999999983,50,0,1.0,6
1603,-214.99999999999983,50,0,1.0,6
1604,-224.9999999999998,50,0,1.0,5
1605,-244.9999999999998,50,0,1.0,3
1606,-244.9999999999998,50,0,1.0,3
1607,-234.99999999999983,50,0,1.0,4
1608,-224.99999999999983,50,0,1.0,5
1609,-224.99999999999983,50,0,1.0,5
1610,-254.9999999999998,50,0,1.0,2
1611,-214.99999999999983,50,0,1.0,6
1612,-214.99999999999983,50,0,1.0,6
1613,-244.9999999999998,50,0,1.0,3
1614,-234.99999999999983,50,0,1.0,4
1615,-214.99999999999983,50,0,1.0,6
1616,-224.99999999999983,50,0,1.0,5
1617,-254.9999999999998,50,0,1.0,2
1618,-234.99999999999983,50,0,1.0,4
1619,-234.99999999999983,50,0,1.0,4
1620,-244.9999999999998,50,0,1.0,3
1621,-234.99999999999983,50,0,1.0,4
1622,-224.99999999999983,50,0,1.0,5
1623,-244.99999999999983,50,0,1.0,3
1624,-234.99999999999983,50,0,1.0,4
1625,-244.99999999999983,50,0,1.0,3
1626,-224.99999999999983,50,0,1.0,5
1627,-234.99999999999983,50,0,1.0,4
1628,-234.99999999999983,50,0,1.0,4
1629,-254.9999999999998,50,0,1.0,2
1630,-234.99999999999983,50,0,1.0,4
1631,-244.99999999999983,50,0,1.0,3
1632,-234.99999999999983,50,0,1.0,4
1633,-234.99999999999983,50,0,1.0,4
1634,-234.99999999999983,50,0,1.0,4
1635,-254.9999999999998,50,0,1.0,2
1636,-234.99999999999983,50,0,1.0,4
1637,-234.99999999999983,50,0,1.0,4
1638,-234.99999999999983,50,0,1.0,4
1639,-234.99999999999983,50,0,1.0,4
1640,-234.99999999999983,50,0,1.0,4
1641,-234.99999999999983,50,0,1.0,4
1642,-234.9999999999998,50,0,1.0,4
1643,-234.99999999999983,50,0,1.0,4
1644,-254.9999999999998,50,0,1.0,2
1645,-234.99999999999983,50,0,1.0,4
1646,-244.9999999999998,50,0,1.0,3
1647,-234.99999999999983,50,0,1.0,4
1648,-234.99999999999983,50,0,1.0,4
1649,-244.9999999999998,50,0,1.0,3
1650,-254.9999999999998,50,0,1.0,2
1651,-234.99999999999983,50,0,1.0,4
1652,-234.99999999999983,50,0,1.0,4
1653,-234.99999999999983,50,0,1.0,4
1654,-234.99999999999983,50,0,1.0,4
1655,-244.99999999999983,50,0,1.0,3
1656,-234.99999999999983,50,0,1.0,4
1657,-234.99999999999983,50,0,1.0,4
1658,-234.99999999999983,50,0,1.0,4
1659,-224.99999999999983,50,0,1.0,5
1660,-244.99999999999983,50,0,1.0,3
1661,-234.99999999999983,50,0,1.0,4
1662,-234.99999999999983,50,0,1.0,4
1663,-234.99999999999983,50,0,1.0,4
1664,-234.99999999999983,50,0,1.0,4
1665,-234.99999999999983,50,0,1.0,4
1666,-234.99999999999983,50,0,1.0,4
1667,-234.99999999999983,50,0,1.0,4
1668,-234.99999999999983,50,0,1.0,4
1669,-234.99999999999983,50,0,1.0,4
1670,-234.99999999999983,50,0,1.0,4
1671,-224.99999999999983,50,0,1.0,5
1672,-234.99999999999983,50,0,1.0,4
1673,-244.9999999999998,50,0,1.0,3
1674,-234.99999999999983,50,0,1.0,4
1675,-224.9999999999998,50,0,1.0,5
1676,-234.99999999999983,50,0,1.0,4
1677,-234.99999999999983,50,0,1.0,4
1678,-254.9999999999998,50,0,1.0,2
1679,-234.99999999999983,50,0,1.0,4
1680,-234.99999999999983,50,0,1.0,4
1681,-244.9999999999998,50,0,1.0,3
1682,-214.99999999999983,50,0,1.0,6
1683,-214.99999999999983,50,0,1.0,6
1684,-234.99999999999983,50,0,1.0,4
1685,-244.9999999999998,50,0,1.0,3
1686,-244.99999999999983,50,0,1.0,3
1687,-224.99999999999983,50,0,1.0,5
1688,-234.99999999999983,50,0,1.0,4
1689,-214.99999999999983,50,0,1.0,6
1690,-214.99999999999983,50,0,1.0,6
1691,-244.9999999999998,50,0,1.0,3
1692,-234.9999999999998,50,0,1.0,4
1693,-254.9999999999998,50,0,1.0,2
1694,-204.99999999999983,50,0,1.0,7
1695,-254.9999999999998,50,0,1.0,2
1696,-204.99999999999983,50,0,1.0,7
1697,-234.99999999999983,50,0,1.0,4
1698,-224.99999999999983,50,0,1.0,5
1699,-234.99999999999983,50,0,1.0,4
1700,-234.99999999999983,50,0,1.0,4
1701,-234.99999999999983,50,0,1.0,4
1702,-234.99999999999983,50,0,1.0,4
1703,-244.9999999999998,50,0,1.0,3
1704,-224.99999999999983,50,0,1.0,5
1705,-234.99999999999983,50,0,1.0,4
1706,-234.99999999999983,50,0,1.0,4
1707,-244.99999999999983,50,0,1.0,3
1708,-244.9999999999998,50,0,1.0,3
1709,-214.99999999999983,50,0,1.0,6
1710,-224.99999999999983,50,0,1.0,5
1711,-224.99999999999983,50,0,1.0,5
1712,-224.99999999999983,50,0,1.0,5
1713,-234.99999999999983,50,0,1.0,4
1714,-224.99999999999983,50,0,1.0,5
1715,-234.99999999999983,50,0,1.0,4
1716,-244.9999999999998,50,0,1.0,3
1717,-204.99999999999983,50,0,1.0,7
1718,-224.99999999999983,50,0,1.0,5
1719,-214.99999999999983,50,0,1.0,7
1720,-214.99999999999983,50,0,1.0,6
1721,-234.99999999999983,50,0,1.0,4
1722,-234.99999999999983,50,0,1.0,4
1723,-234.99999999999983,50,0,1.0,4
1724,-234.99999999999983,50,0,1.0,4
1725,-234.99999999999983,50,0,1.0,4
1726,-214.99999999999983,50,0,1.0,6
1727,-224.99999999999983,50,0,1.0,5
1728,-214.99999999999983,50,0,1.0,6
1729,-234.99999999999983,50,0,1.0,4
1730,-254.9999999999998,50,0,1.0,2
1731,-224.99999999999983,50,0,1.0,5
1732,-234.99999999999983,50,0,1.0,4
1733,-224.99999999999983,50,0,1.0,5
1734,-224.99999999999983,50,0,1.0,5
1735,-244.99999999999983,50,0,1.0,3
1736,-254.9999999999998,50,0,1.0,2
1737,-234.99999999999983,50,0,1.0,4
1738,-224.99999999999983,50,0,1.0,5
1739,-224.99999999999983,50,0,1.0,5
1740,-234.99999999999983,50,0,1.0,4
1741,-204.99999999999983,50,0,1.0,7
1742,-234.9999999999998,50,0,1.0,4
1743,-234.99999999999983,50,0,1.0,4
1744,-234.9999999999998,50,0,1.0,4
1745,-234.99999999999983,50,0,1.0,4
1746,-244.99999999999983,50,0,1.0,3
1747,-234.99999999999983,50,0,1.0,4
1748,-234.99999999999983,50,0,1.0,4
1749,-234.99999999999983,50,0,1.0,4
1750,-234.99999999999983,50,0,1.0,4
1751,-234.99999999999983,50,0,1.0,4
1752,-234.99999999999983,50,0,1.0,4
1753,-234.99999999999983,50,0,1.0,4
1754,-244.99999999999983,50,0,1.0,3
1755,-244.99999999999983,50,0,1.0,3
1756,-254.9999999999998,50,0,1.0,2
1757,-224.99999999999983,50,0,1.0,5
1758,-244.99999999999983,50,0,1.0,3
1759,-214.99999999999983,50,0,1.0,6
1760,-224.99999999999983,50,0,1.0,5
1761,-234.9999999999998,50,0,1.0,4
1762,-254.9999999999998,50,0,1.0,2
1763,-254.9999999999998,50,0,1.0,2
1764,-234.99999999999983,50,0,1.0,4
1765,-234.99999999999983,50,0,1.0,4
1766,-234.99999999999983,50,0,1.0,4
1767,-234.99999999999983,50,0,1.0,4
1768,-234.9999999999998,50,0,1.0,4
1769,-254.9999999999998,50,0,1.0,2
1770,-234.99999999999983,50,0,1.0,4
1771,-234.99999999999983,50,0,1.0,4
1772,-244.9999999999998,50,0,1.0,3
1773,-224.99999999999983,50,0,1.0,5
1774,-234.99999999999983,50,0,1.0,4
1775,-234.99999999999983,50,0,1.0,4
1776,-224.99999999999983,50,0,1.0,5
1777,-234.99999999999983,50,0,1.0,4
1778,-234.99999999999983,50,0,1.0,4
1779,-234.99999999999983,50,0,1.0,4
1780,-244.9999999999998,50,0,1.0,3
1781,-234.99999999999983,50,0,1.0,4
1782,-234.99999999999983,50,0,1.0,4
1783,-224.99999999999983,50,0,1.0,5
1784,-234.99999999999983,50,0,1.0,4
1785,-234.99999999999983,50,0,1.0,4
1786,-224.99999999999983,50,0,1.0,5
1787,-234.99999999999983,50,0,1.0,4
1788,-254.9999999999998,50,0,1.0,2
1789,-254.9999999999998,50,0,1.0,2
1790,-234.99999999999983,50,0,1.0,4
1791,-234.99999999999983,50,0,1.0,4
1792,-234.99999999999983,50,0,1.0,4
1793,-234.99999999999983,50,0,1.0,4
1794,-234.99999999999983,50,0,1.0,4
1795,-244.9999999999998,50,0,1.0,3
1796,-224.99999999999983,50,0,1.0,5
1797,-234.99999999999983,50,0,1.0,4
1798,-254.9999999999998,50,0,1.0,2
1799,-234.99999999999983,50,0,1.0,4
1800,-234.99999999999983,50,0,1.0,4
1801,-234.99999999999983,50,0,1.0,4
1802,-234.99999999999983,50,0,1.0,4
1803,-244.9999999999998,50,0,1.0,3
1804,-254.9999999999998,50,0,1.0,2
1805,-224.99999999999983,50,0,1.0,5
1806,-234.99999999999983,50,0,1.0,4
1807,-234.99999999999983,50,0,1.0,4
1808,-234.99999999999983,50,0,1.0,4
1809,-234.99999999999983,50,0,1.0,4
1810,-234.99999999999983,50,0,1.0,4
1811,-244.9999999999998,50,0,1.0,3
1812,-244.99999999999983,50,0,1.0,3
1813,-254.9999999999998,50,0,1.0,2
1814,-234.99999999999983,50,0,1.0,4
1815,-234.99999999999983,50,0,1.0,4
1816,-234.99999999999983,50,0,1.0,4
1817,-254.9999999999998,50,0,1.0,2
1818,-254.9999999999998,50,0,1.0,2
1819,-254.9999999999998,50,0,1.0,2
1820,-254.9999999999998,50,0,1.0,2
1821,-234.99999999999983,50,0,1.0,4
1822,-254.9999999999998,50,0,1.0,2
1823,-234.99999999999983,50,0,1.0,4
1824,-234.99999999999983,50,0,1.0,4
1825,-244.99999999999983,50,0,1.0,3
1826,-244.99999999999983,50,0,1.0,3
1827,-234.99999999999983,50,0,1.0,4
1828,-244.9999999999998,50,0,1.0,3
1829,-234.99999999999983,50,0,1.0,4
1830,-254.9999999999998,50,0,1.0,2
1831,-234.99999999999983,50,0,1.0,4
1832,-244.99999999999983,50,0,1.0,3
1833,-234.99999999999983,50,0,1.0,4
1834,-234.99999999999983,50,0,1.0,4
1835,-234.99999999999983,50,0,1.0,4
1836,-234.99999999999983,50,0,1.0,4
1837,-254.9999999999998,50,0,1.0,2
1838,-254.9999999999998,50,0,1.0,2
1839,-234.99999999999983,50,0,1.0,4
1840,-244.9999999999998,50,0,1.0,3
1841,-234.99999999999983,50,0,1.0,4
1842,-234.99999999999983,50,0,1.0,4
1843,-234.99999999999983,50,0,1.0,4
1844,-224.99999999999983,50,0,1.0,5
1845,-254.9999999999998,50,0,1.0,2
1846,-234.99999999999983,50,0,1.0,4
1847,-254.9999999999998,50,0,1.0,2
1848,-254.9999999999998,50,0,1.0,2
1849,-224.99999999999983,50,0,1.0,5
1850,-254.9999999999998,50,0,1.0,2
1851,-234.99999999999983,50,0,1.0,4
1852,-254.9999999999998,50,0,1.0,2
1853,-254.9999999999998,50,0,1.0,2
1854,-234.99999999999983,50,0,1.0,5
1855,-254.9999999999998,50,0,1.0,2
1856,-224.99999999999983,50,0,1.0,5
1857,-234.99999999999983,50,0,1.0,4
1858,-254.9999999999998,50,0,1.0,2
1859,-254.9999999999998,50,0,1.0,2
1860,-234.99999999999983,50,0,1.0,4
1861,-234.99999999999983,50,0,1.0,4
1862,-234.99999999999983,50,0,1.0,4
1863,-234.9999999999998,50,0,1.0,4
1864,-234.99999999999983,50,0,1.0,4
1865,-234.99999999999983,50,0,1.0,4
1866,-234.99999999999983,50,0,1.0,4
1867,-234.99999999999983,50,0,1.0,4
1868,-224.99999999999983,50,0,1.0,5
1869,-224.99999999999983,50,0,1.0,5
1870,-254.9999999999998,50,0,1.0,2
1871,-254.9999999999998,50,0,1.0,2
1872,-224.99999999999983,50,0,1.0,5
1873,-234.99999999999983,50,0,1.0,4
1874,-234.99999999999983,50,0,1.0,4
1875,-234.99999999999983,50,0,1.0,4
1876,-234.99999999999983,50,0,1.0,4
1877,-254.9999999999998,50,0,1.0,2
1878,-234.99999999999983,50,0,1.0,4
1879,-244.99999999999983,50,0,1.0,3
1880,-234.9999999999998,50,0,1.0,4
1881,-234.99999999999983,50,0,1.0,4
1882,-244.9999999999998,50,0,1.0,3
1883,-234.99999999999983,50,0,1.0,4
1884,-254.9999999999998,50,0,1.0,2
1885,-224.99999999999983,50,0,1.0,5
1886,-214.99999999999983,50,0,1.0,6
1887,-254.9999999999998,50,0,1.0,2
1888,-234.99999999999983,50,0,1.0,4
1889,-234.99999999999983,50,0,1.0,4
1890,-224.99999999999983,50,0,1.0,5
1891,-234.99999999999983,50,0,1.0,4
1892,-234.99999999999983,50,0,1.0,4
1893,-234.99999999999983,50,0,1.0,4
1894,-224.99999999999983,50,0,1.0,5
1895,-224.99999999999983,50,0,1.0,5
1896,-254.9999999999998,50,0,1.0,2
1897,-254.9999999999998,50,0,1.0,2
1898,-224.99999999999983,50,0,1.0,5
1899,-224.99999999999983,50,0,1.0,5
1900,-234.99999999999983,50,0,1.0,4
1901,-234.99999999999983,50,0,1.0,4
1902,-234.99999999999983,50,0,1.0,4
1903,-234.99999999999983,50,0,1.0,4
1904,-244.9999999999998,50,0,1.0,3
1905,-244.9999999999998,50,0,1.0,3
1906,-234.99999999999983,50,0,1.0,4
1907,-234.99999999999983,50,0,1.0,4
1908,-254.9999999999998,50,0,1.0,2
1909,-234.99999999999983,50,0,1.0,4
1910,-254.9999999999998,50,0,1.0,2
1911,-244.99999999999983,50,0,1.0,3
1912,-234.99999999999983,50,0,1.0,4
1913,-234.99999999999983,50,0,1.0,4
1914,-254.9999999999998,50,0,1.0,2
1915,-234.99999999999983,50,0,1.0,4
1916,-254.9999999999998,50,0,1.0,2
1917,-224.99999999999983,50,0,1.0,5
1918,-234.99999999999983,50,0,1.0,4
1919,-234.99999999999983,50,0,1.0,4
1920,-234.99999999999983,50,0,1.0,4
1921,-254.9999999999998,50,0,1.0,2
1922,-234.99999999999983,50,0,1.0,4
1923,-234.99999999999983,50,0,1.0,4
1924,-234.99999999999983,50,0,1.0,4
1925,-244.99999999999983,50,0,1.0,3
1926,-234.99999999999983,50,0,1.0,4
1927,-234.99999999999983,50,0,1.0,4
1928,-234.99999999999983,50,0,1.0,4
1929,-224.99999999999983,50,0,1.0,5
1930,-204.99999999999983,50,0,1.0,7
1931,-244.9999999999998,50,0,1.0,3
1932,-224.99999999999983,50,0,1.0,5
1933,-234.99999999999983,50,0,1.0,4
1934,-204.99999999999983,50,0,1.0,7
1935,-224.99999999999983,50,0,1.0,5
1936,-234.99999999999983,50,0,1.0,4
1937,-234.99999999999983,50,0,1.0,4
1938,-214.99999999999983,50,0,1.0,6
1939,-254.9999999999998,50,0,1.0,2
1940,-224.99999999999983,50,0,1.0,5
1941,-224.99999999999983,50,0,1.0,5
1942,-234.99999999999983,50,0,1.0,4
